PARTICLE_SIMULATION_DATA_2D
NumBalls: 50
14 564.259 147.621
15 762.214 158.556
16 988.29 197.318
17 803.93 737.571
18 581.088 393.388
19 178.531 290.851
20 718.385 144.333
21 372.833 756.095
22 582.736 261.164
23 563.106 573.412
24 802.696 539.368
25 61.5972 135.244
26 517.098 156.864
27 497.866 357.523
28 96.0364 688.469
29 898.558 791.341
30 293.81 775.168
31 654.96 769.534
32 585.582 38.488
33 23.456 641.598
34 754.356 484.627
35 828.544 119.231
36 137.939 574.719
37 150.539 55.6849
38 809.153 623.123
39 432.339 517.535
40 822.26 510.959
41 399.448 588.164
42 452.027 169.928
43 482.837 406.39
44 863.025 188.055
45 980.197 528.668
46 974.456 432.538
47 661.928 624.034
48 445.692 340.883
49 760.952 577.668
Step 20 0.1
0 266.021 523.43
1 662.826 50.789
2 605.876 302.56
3 824.004 312.126
4 251.488 692.317
5 177.015 357.159
6 970.827 188.894
7 668.297 766.737
8 208.007 244.165
9 191.703 355.982
10 710.767 92.1682
11 145.182 467.655
12 539.985 592.273
13 599.929 567.806
14 562.803 150.427
15 759.062 162.264
16 984.432 195.958
17 804.323 734.059
18 584.004 388.923
19 177.453 288.252
20 720.506 149.192
21 368.716 752.391
22 578.674 265.714
23 559.284 574.319
24 804.86 539.923
25 63.0647 139.777
26 519.832 158.445
27 494.293 358.2
28 97.295 690.719
29 894.463 788.137
30 292.234 771.952
31 658.313 767.717
32 585.043 36.7639
33 28.9515 639.425
34 758.086 480.277
35 827.912 121.443
36 135.352 571.563
37 154.122 58.2709
38 812.78 627.247
39 428.919 515.219
40 820.127 506.3
41 399.999 590.149
42 447.774 170.44
43 480.781 410.197
44 863.15 190.678
45 985.133 524.033
46 970.445 435.346
47 658.452 620.083
48 445.703 344.045
49 760.327 573.79
Step 21 0.1
0 266.016 522.446
1 660.902 54.0498
2 603.783 304.961
3 827.038 316.722
4 252.641 692.056
5 179.162 356.514
6 961.968 191.248
7 672.263 763.162
8 211.881 242.818
9 192.655 356.662
10 714.925 94.0436
11 147.575 469.453
12 538.675 596.162
13 595.838 563.999
14 561.347 153.232
15 755.909 165.972
16 980.573 194.598
17 804.716 730.548
18 586.92 384.458
19 176.375 285.652
20 722.628 154.051
21 364.6 748.686
22 574.611 270.263
23 555.462 575.225
24 807.024 540.478
25 64.5321 144.31
26 522.567 160.025
27 490.719 358.877
28 98.5536 692.97
29 890.369 784.933
30 290.659 768.736
31 659.598 766.049
32 584.505 35.0397
33 34.4469 637.253
34 761.816 475.928
35 827.28 123.656
36 132.764 568.407
37 157.704 60.8568
38 816.406 631.371
39 425.5 512.903
40 817.994 501.641
41 400.55 592.134
42 443.521 170.953
43 478.726 414.004
44 863.276 193.3
45 990.07 519.399
46 966.433 438.154
47 654.975 616.133
48 445.714 347.207
49 759.702 569.912
Step 22 0.1
0 266.011 521.462
1 658.978 57.3105
2 601.689 307.363
3 830.072 321.318
4 253.793 691.794
5 180.982 355.838
6 953.109 193.601
7 676.228 759.588
8 215.755 241.471
9 193.734 357.354
10 719.084 95.9191
11 149.967 471.252
12 537.365 600.051
13 591.748 560.192
14 559.891 156.038
15 752.757 169.68
16 976.715 193.238
17 805.109 727.036
18 589.837 379.992
19 175.297 283.053
20 724.749 158.911
21 360.483 744.982
22 570.549 274.813
23 551.641 576.132
24 809.187 541.034
25 65.9996 148.843
26 525.301 161.606
27 487.146 359.554
28 99.8121 695.221
29 886.275 781.729
30 289.083 765.52
31 660.882 764.381
32 583.966 33.3155
33 39.9423 635.081
34 765.545 471.578
35 826.647 125.868
36 130.177 565.25
37 161.287 63.4427
38 820.033 635.495
39 422.08 510.587
40 815.86 496.982
41 401.1 594.119
42 439.268 171.465
43 476.671 417.811
44 863.402 195.923
45 993.981 514.764
46 962.422 440.962
47 651.499 612.182
48 445.725 350.37
49 759.077 566.033
Step 23 0.1
0 266.006 520.478
1 657.054 60.5712
2 599.596 309.764
3 833.105 325.914
4 254.946 691.533
5 181.602 355.049
6 944.251 195.955
7 680.194 756.013
8 219.629 240.124
9 195.278 358.09
10 723.242 97.7946
11 152.36 473.051
12 536.054 603.939
13 587.657 556.385
14 558.435 158.844
15 749.605 173.389
16 972.856 191.878
17 805.502 723.524
18 592.753 375.527
19 174.219 280.454
20 726.871 163.77
21 356.366 741.278
22 566.486 279.362
23 547.819 577.038
24 811.351 541.589
25 67.467 153.376
26 528.035 163.186
27 483.573 360.231
28 101.071 697.472
29 882.181 778.525
30 287.507 762.305
31 662.166 762.713
32 583.427 31.5914
33 45.4378 632.909
34 769.275 467.228
35 826.015 128.081
36 127.589 562.094
37 164.87 66.0287
38 823.66 639.619
39 418.66 508.271
40 813.727 492.323
41 401.651 596.105
42 435.014 171.977
43 474.615 421.618
44 863.528 198.545
45 989.044 510.129
46 958.411 443.77
47 648.022 608.232
48 445.736 353.532
49 758.451 562.155
Step 24 0.1
0 266.001 519.494
1 655.129 63.8319
2 597.502 312.165
3 836.139 330.51
4 256.099 691.272
5 182.221 354.26
6 935.392 198.309
7 684.16 752.438
8 223.503 238.777
9 196.823 358.826
10 727.401 99.6701
11 154.752 474.849
12 534.744 607.828
13 583.566 552.577
14 556.979 161.649
15 746.453 177.097
16 968.998 190.518
17 805.895 720.012
18 595.67 371.062
19 173.141 277.854
20 728.992 168.629
21 352.249 737.573
22 562.424 283.912
23 543.997 577.945
24 813.515 542.144
25 68.9344 157.909
26 530.77 164.767
27 480 360.907
28 102.329 699.722
29 878.086 775.321
30 285.932 759.089
31 663.45 761.045
32 582.889 29.8672
33 50.9332 630.736
34 773.005 462.878
35 825.383 130.293
36 125.002 558.938
37 168.452 68.6146
38 827.286 643.743
39 415.241 505.955
40 811.594 487.665
41 402.202 598.09
42 430.761 172.49
43 472.56 425.425
44 863.654 201.168
45 984.107 505.495
46 954.4 446.578
47 644.546 604.281
48 445.747 356.694
49 757.826 558.276
Step 25 0.1
0 265.995 518.51
1 653.205 67.0927
2 595.408 314.566
3 839.173 335.106
4 257.251 691.011
5 182.841 353.47
6 926.533 200.662
7 688.126 748.864
8 227.377 237.43
9 198.368 359.561
10 731.559 101.546
11 157.145 476.648
12 533.434 611.717
13 579.476 548.77
