PARAMETRIC_CURVE_CARTESIAN_2D
Damped forced pendulum - phase space trajectories
t1: 0
t2: 1
NumPoints: 1000
0.797798 -0.026878 0.416029 
0.798799 -0.014891 0.408217 
0.7998 -0.00398922 0.398945 
0.800801 0.00599928 0.388693 
0.801802 0.0152306 0.377754 
0.802803 0.0238286 0.366309 
0.803804 0.0318885 0.354478 
0.804805 0.0394825 0.342343 
0.805806 0.0466662 0.32996 
0.806807 0.0534818 0.317371 
0.807808 0.0599617 0.304606 
0.808809 0.0661302 0.291688 
0.80981 0.0720049 0.278633 
0.810811 0.0775983 0.265456 
0.811812 0.082918 0.252165 
0.812813 0.0879679 0.23877 
0.813814 0.0927485 0.225276 
0.814815 0.0972576 0.211689 
0.815816 0.101491 0.198014 
0.816817 0.105442 0.184254 
0.817818 0.109104 0.170415 
0.818819 0.112471 0.156501 
0.81982 0.115536 0.142517 
0.820821 0.118294 0.128469 
0.821822 0.120742 0.114365 
0.822823 0.122881 0.10021 
0.823824 0.124711 0.0860118 
0.824825 0.126237 0.0717778 
0.825826 0.127466 0.057515 
0.826827 0.128405 0.0432303 
0.827828 0.129064 0.02893 
0.828829 0.129454 0.0146197 
0.82983 0.129585 0.000304799 
0.830831 0.129468 -0.0140102 
0.831832 0.129114 -0.0283213 
0.832833 0.128532 -0.042625 
0.833834 0.127732 -0.0569182 
0.834835 0.126722 -0.0711981 
0.835836 0.12551 -0.0854623 
0.836837 0.124103 -0.0997085 
0.837838 0.122505 -0.113935 
0.838839 0.120722 -0.128139 
0.83984 0.118759 -0.142319 
0.840841 0.116616 -0.156474 
0.841842 0.114297 -0.1706 
0.842843 0.111802 -0.184697 
0.843844 0.109132 -0.198761 
0.844845 0.106286 -0.212791 
0.845846 0.10326 -0.226784 
0.846847 0.100054 -0.240736 
0.847848 0.0966618 -0.254644 
0.848849 0.0930786 -0.268504 
0.84985 0.0892976 -0.282311 
0.850851 0.0853102 -0.296061 
0.851852 0.0811063 -0.309745 
0.852853 0.0766734 -0.323358 
0.853854 0.0719964 -0.336888 
0.854855 0.0670572 -0.350325 
0.855856 0.0618336 -0.363654 
0.856857 0.0562987 -0.376857 
0.857858 0.0504195 -0.38991 
0.858859 0.0441542 -0.402782 
0.85986 0.0374509 -0.415432 
0.860861 0.030243 -0.427801 
0.861862 0.0224438 -0.439806 
0.862863 0.0139396 -0.451322 
0.863864 0.00457986 -0.462153 
0.864865 -0.0058277 -0.471976 
0.865866 -0.0175022 -0.480242 
0.866867 -0.030571 -0.486034 
0.867868 -0.0447027 -0.488095 
0.868869 -0.0587692 -0.485623 
0.86987 -0.0715469 -0.479204 
0.870871 -0.0826286 -0.470147 
0.871872 -0.0921827 -0.459484 
0.872873 -0.100499 -0.447828 
0.873874 -0.107829 -0.435529 
0.874875 -0.114362 -0.422788 
0.875876 -0.120238 -0.409731 
0.876877 -0.125565 -0.396441 
0.877878 -0.13042 -0.382972 
0.878879 -0.134867 -0.369363 
0.87988 -0.138954 -0.355642 
0.880881 -0.142721 -0.34183 
0.881882 -0.146201 -0.327942 
0.882883 -0.149419 -0.313992 
0.883884 -0.152398 -0.299989 
0.884885 -0.155157 -0.285941 
0.885886 -0.157712 -0.271855 
0.886887 -0.160076 -0.257735 
0.887888 -0.162261 -0.243586 
0.888889 -0.164277 -0.229413 
0.88989 -0.166134 -0.215218 
0.890891 -0.16784 -0.201004 
0.891892 -0.169401 -0.186774 
0.892893 -0.170824 -0.172529 
0.893894 -0.172113 -0.158271 
0.894895 -0.173275 -0.144002 
0.895896 -0.174313 -0.129724 
0.896897 -0.175231 -0.115438 
0.897898 -0.176033 -0.101144 
0.898899 -0.176722 -0.0868452 
0.8999 -0.1773 -0.0725411 
0.900901 -0.17777 -0.0582331 
0.901902 -0.178135 -0.043922 
0.902903 -0.178395 -0.0296086 
0.903904 -0.178553 -0.0152938 
0.904905 -0.17861 -0.00097822 
0.905906 -0.178567 0.0133374 
0.906907 -0.178425 0.0276523 
0.907908 -0.178186 0.041966 
0.908909 -0.177849 0.0562777 
0.90991 -0.177415 0.0705868 
0.910911 -0.176885 0.0848926 
0.911912 -0.176259 0.0991946 
0.912913 -0.175536 0.113492 
0.913914 -0.174717 0.127784 
0.914915 -0.1738 0.142071 
0.915916 -0.172786 0.15635 
0.916917 -0.171674 0.170623 
0.917918 -0.170462 0.184887 
0.918919 -0.169151 0.199143 
0.91992 -0.167737 0.213389 
0.920921 -0.166221 0.227624 
0.921922 -0.164599 0.241848 
0.922923 -0.162871 0.256059 
0.923924 -0.161034 0.270256 
0.924925 -0.159085 0.284439 
0.925926 -0.157022 0.298605 
0.926927 -0.154841 0.312754 
0.927928 -0.152539 0.326883 
0.928929 -0.150112 0.340992 
0.92993 -0.147555 0.355078 
0.930931 -0.144864 0.369139 
0.931932 -0.142033 0.383172 
0.932933 -0.139056 0.397175 
0.933934 -0.135926 0.411145 
0.934935 -0.132634 0.425078 
0.935936 -0.129172 0.438969 
0.936937 -0.12553 0.452814 
0.937938 -0.121696 0.466608 
0.938939 -0.117656 0.480343 
0.93994 -0.113395 0.494011 
0.940941 -0.108895 0.507602 
0.941942 -0.104135 0.521104 
0.942943 -0.0990884 0.534503 
0.943944 -0.0937256 0.547778 
0.944945 -0.0880109 0.560906 
0.945946 -0.0818973 0.573852 
0.946947 -0.0753315 0.586577 
0.947948 -0.0682404 0.599016 
0.948949 -0.0605372 0.611087 
0.94995 -0.0521044 0.62266 
0.950951 -0.0427959 0.633541 
0.951952 -0.0324306 0.643422 
0.952953 -0.0208172 0.651798 
0.953954 -0.00786134 0.657879 
0.954955 0.00615824 0.660663 
0.955956 0.0203979 0.659469 
0.956957 0.0338388 0.654584 
0.957958 0.0459571 0.646968 
0.958959 0.0567326 0.637541 
0.95996 0.0663427 0.626926 
0.960961 0.074985 0.615509 
0.961962 0.082826 0.603528 
0.962963 0.0899993 0.591136 
0.963964 0.0966053 0.578433 
0.964965 0.102725 0.565489 
0.965966 0.108421 0.552353 
0.966967 0.113744 0.539062 
0.967968 0.118734 0.525643 
0.968969 0.123426 0.512116 
0.96997 0.127846 0.498499 
0.970971 0.132018 0.484803 
0.971972 0.135962 0.471041 
0.972973 0.139694 0.457219 
0.973974 0.143231 0.443347 
0.974975 0.146583 0.429428 
0.975976 0.149763 0.41547 
0.976977 0.152779 0.401475 
0.977978 0.155642 0.387447 
0.978979 0.158357 0.373391 
0.97998 0.160932 0.359308 
0.980981 0.163373 0.345202 
0.981982 0.165685 0.331074 
0.982983 0.167873 0.316926 
0.983984 0.169942 0.30276 
0.984985 0.171896 0.288578 
0.985986 0.173737 0.274381 
0.986987 0.17547 0.26017 
0.987988 0.177097 0.245947 
0.988989 0.17862 0.231713 
0.98999 0.180043 0.217467 
0.990991 0.181366 0.203213 
0.991992 0.182593 0.18895 
0.992993 0.183724 0.174679 
0.993994 0.184762 0.160401 
0.994995 0.185708 0.146116 
0.995996 0.186562 0.131826 
0.996997 0.187326 0.11753 
0.997998 0.188 0.10323 
0.998999 0.188586 0.0889266 
1 0.189084 0.0746197 
